bin	feature	bin.event	locus	locus_overlap	gene_coordinates	start	end	length	bin.logFC	bin.pvalue	bin.fdr	J3	J3.multiplicity	junction.logFC	junction.log.mean	junction.pvalue	junction.fdr	junction.dPIR	junction.dPIN	junction.uniformity	countsJ1.col_16	countsJ1.col_23	countsJ2.col_16	countsJ2.col_23	countsJ3.col_16	countsJ3.col_23
AT5G17170:I007	I	-	AT5G17170	-	5:5649193-5651158	5650693	5650804	112	-1.2835650043852	0.000126944436181119	0.0579106783658388	5.5650692.5650805	No	0.0193290162150105	9.1093953865003	0.825182538355158	1	-0.0102898531581081	NA	NA	0.666666666666667	5.33333333333333	0.666666666666667	5	653	451.666666666667
AT5G18230:E016	E	ES	AT5G18230	-	5:6021444-6027249	6026595	6026600	6	0.256901600149716	0.0376471603382266	0.822083834223758	5.6026509.6026939	No	-0.414366237547863	7.18322182405577	8.60280221688339e-05	0.0141258012401225	NA	0.175762280073243	NA	88	60	100	69	116.666666666667	174
AT5G18700:I001	I	-	AT5G18700	-	5:6235096-6240733	6235281	6235364	84	-1.52239328629686	0.000124577092176045	0.0573710485759793	5.6235280.6235365	No	0.048673880970803	6.76818432477693	0.702050973750504	1	-0.0229925140651881	NA	NA	1.66666666666667	5	0	3.66666666666667	88.3333333333333	129.666666666667
AT5G19150:E005	E	-	AT5G19150	-	5:6423305-6428467	6426637	6426687	51	0.589866560719498	3.56390047165312e-05	0.023847520168845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G19150:E007	E	-	AT5G19150	-	5:6423305-6428467	6426946	6427007	62	0.473906570928683	0.00054246439352318	0.134278592431618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G19220:I002	I	-	AT5G19220	-	5:6463824-6466831	6464191	6464298	108	-0.631795020341148	0.000557377160136471	0.135765564859537	5.6464190.6464299	No	0.0223929612914481	9.82760734608405	0.789304552265542	1	-0.0106998987640781	NA	NA	9	18	10.3333333333333	16	997	820.333333333333
AT5G19220:I007	I	-	AT5G19220	-	5:6463824-6466831	6465117	6465203	87	-0.505625714688621	3.02226646348471e-05	0.0215101572993624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G19310:I009	I	-	AT5G19310	-	5:6498779-6503432	6501759	6501851	93	2.05757874714324	0.000222874647607765	0.0810361200391518	5.6501758.6501852	No	-0.241244462226085	4.91488338636205	0.255246592771843	1	0.115012550413177	NA	NA	2.66666666666667	0.333333333333333	3.66666666666667	0	23.3333333333333	37
AT5G19550:I005	I	-	AT5G19550	-	5:6598017-6601819	6599248	6599342	95	2.68691817067401	5.99057482385239e-05	0.0342335115089045	5.6599247.6599343	No	-0.045865823854248	7.41644569367165	0.673390096021188	1	0.02458589022365	NA	NA	5.33333333333333	0	5	0.333333333333333	195.666666666667	146
AT5G19770:I001	I	-	AT5G19770	-	5:6682493-6684579	6683077	6683167	91	-0.786065887797667	7.29825043883849e-07	0.00116607424026826	5.6683076.6683168	No	0.0346686714750177	10.3540656810421	0.671934991273468	1	-0.017468723024432	NA	NA	11.3333333333333	36	9.66666666666667	23.3333333333333	1445.33333333333	1172.33333333333
AT5G19770:I002	I	-	AT5G19770	-	5:6682493-6684579	6683677	6683787	111	-0.684869917942938	0.000633388538155654	0.145631929391886	5.6683676.6683788	No	0.0350487515487092	9.450523950571	0.683751571380689	1	-0.0172322204951392	NA	NA	8.33333333333333	20	5	14.3333333333333	755.666666666667	643.666666666667
AT5G19770:I003	I	-	AT5G19770	-	5:6682493-6684579	6683988	6684064	77	-0.614200387279281	0.000369844576323382	0.108445494224979	5.6683987.6684065	No	0.0187026487575306	10.3560851056194	0.8194026300035	1	-0.00953905084599311	NA	NA	6.66666666666667	16.3333333333333	9.66666666666667	23.3333333333333	1361.66666666667	1259.66666666667
AT5G19770:I004	I	-	AT5G19770	-	5:6682493-6684579	6684280	6684361	82	-0.434913848065984	0.000475875446391063	0.125366337696223	5.6684279.6684362	No	0.0462011806029619	10.2718520517819	0.573982000901282	1	-0.0230950320332075	NA	NA	11.3333333333333	35.3333333333333	11.6666666666667	39	1335	1137.66666666667
AT5G19780:I001	I	-	AT5G19780	-	5:6687074-6689171	6687325	6687407	83	-0.543782825807234	0.000137464574339872	0.0597890710710078	5.6687324.6687408	No	0.0265168181192905	10.1041619041921	0.749199638228887	1	-0.0132686749970264	NA	NA	8.66666666666667	24	6	20.6666666666667	1100.66666666667	1100.66666666667
AT5G19780:I002	I	-	AT5G19780	-	5:6687074-6689171	6687623	6687699	77	-0.660976224621006	0.000560497834568508	0.135765564859537	5.6687622.6687700	No	0.0291111784148477	10.0586682503406	0.72648492753874	1	-0.0153998434420704	NA	NA	6.33333333333333	27	5.66666666666667	20.6666666666667	1031.66666666667	1101.33333333333
AT5G19780:I004	I	-	AT5G19780	-	5:6687074-6689171	6688520	6688610	91	-0.88531462156115	5.45474509350897e-07	0.000899051086312149	5.6688519.6688611	No	0.0259604661688328	10.2940463132715	0.751919287653324	1	-0.013262649112173	NA	NA	5	18.6666666666667	9.33333333333333	27.6666666666667	1298.66666666667	1212.33333333333
AT5G20080:E004	E	-	AT5G20080	-	5:6782566-6786664	6783656	6783715	60	0.293339001775928	0.00105133260499475	0.193211981170742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G20140:I004	I	-	AT5G20140	-	5:6798832-6800977	6799727	6799827	101	-0.82981417204951	0.000549552021262162	0.134871952879636	5.6799726.6799828	No	0.0824154647520423	7.35608510561942	0.452321485715315	1	-0.0401206947535524	NA	NA	2.33333333333333	9.33333333333333	2.33333333333333	7.66666666666667	176.333333333333	151.333333333333
AT5G20180:I003	I	-	AT5G20180	-	5:6810920-6812146	6811169	6811300	132	-1.49576905082537	0.000709567418136832	0.153457675089015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G20280:I005	I	-	AT5G20280	-	5:6844714-6850154	6846762	6846855	94	-1.71541123977104	0.000259642114443065	0.0880892866300755	5.6846761.6846856	No	0.032976291810547	7.68883309849311	0.750675387940335	1	-0.0161008072962826	NA	NA	0	2	0.333333333333333	5.66666666666667	190.666666666667	222
AT5G20280:I011	I	-	AT5G20280	-	5:6844714-6850154	6849182	6849633	452	-0.899490746136509	2.55069370765127e-05	0.019109333495231	5.6849181.6849634	No	0.0324960103483996	7.99812026678178	0.743266883363647	1	-0.0179893203783989	NA	NA	4	11	1	4.66666666666667	241.666666666667	269.666666666667
AT5G20380:I007	I	-	AT5G20380	-	5:6887725-6892432	6889542	6889877	336	-0.759083595868317	7.32799494449671e-05	0.0395658662211845	5.6889541.6889878	No	0.216052022892907	5.72337652941825	0.178032086368168	1	-0.109444919398939	NA	NA	4.66666666666667	9.33333333333333	4.33333333333333	11	59.3333333333333	46.3333333333333
AT5G20490:I005	I	-	AT5G20490	-	5:6926623-6937506	6927825	6927915	91	-1.82835623419598	0.000601551634003056	0.140792755307271	5.6927824.6927916	No	0.0632197466356441	6.73470962022584	0.614152581143501	1	-0.0313390847711928	NA	NA	0.666666666666667	4	0.666666666666667	4.66666666666667	102.666666666667	110.333333333333
AT5G20720:I007	I	-	AT5G20720	-	5:7014669-7016698	7016457	7016665	209	-0.408775223732329	5.73127557787449e-06	0.00645609639358281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G21105:I004	I	-	AT5G21105	-	5:7172687-7177841	7174552	7176446	1895	-0.583000725981224	0.000826935425432985	0.170818894431229	5.7174551.7176447	No	0.0337537817032843	6.2126990251326	0.814716054310669	1	-0.0220172894820027	NA	NA	3.33333333333333	8.33333333333333	3.66666666666667	6.66666666666667	59.3333333333333	89
AT5G21920:I001	I	-	AT5G21920	-	5:7241201-7242857	7241597	7241879	283	-0.706147000759147	9.37939665792433e-06	0.00954366577342552	5.7241596.7241880	No	0.0544267375252881	8.85694420382108	0.546963012078019	1	-0.0257592266644316	NA	NA	9	15.6666666666667	8.33333333333333	14.3333333333333	573.333333333333	354
AT5G21930:I002	I	-	AT5G21930	-	5:7243002-7249170	7243927	7244298	372	-0.533001227984442	5.53528203735851e-05	0.0321826590401019	5.7243926.7244299	No	0.159151691678026	7.2807707701306	0.154358325564325	1	-0.0818123780291322	NA	NA	15.3333333333333	25	17	38	160.666666666667	150.333333333333
AT5G21930:I012	I	-	AT5G21930	-	5:7243002-7249170	7246637	7247050	414	-0.525741125523309	0.00015911636888111	0.066261388093179	5.7246636.7247051	No	0.0952532937688577	7.73921804589758	0.362105076467411	1	-0.0474611814575527	NA	NA	11.6666666666667	22.6666666666667	5.66666666666667	19.6666666666667	207	220.333333333333
AT5G22300:I002	I	-	AT5G22300	-	5:7379199-7381935	7379825	7380854	1030	-0.768975830149852	1.96173778874508e-07	0.000372185738562173	5.7379824.7380855	No	0.306378888961774	3.98489310760979	0.276207562044628	1	-0.151703857464107	NA	NA	3.33333333333333	6	1	0.666666666666667	21.3333333333333	10.3333333333333
AT5G23210:I001	I	-	AT5G23210	-	5:7810683-7815039	7811199	7811643	445	-1.42328128216018	9.87467605305078e-18	3.09233380342128e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G23210:I002	I	-	AT5G23210	-	5:7810683-7815039	7811644	7812639	996	-0.999914349918978	1.21845981359352e-09	4.65329802811367e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G23210:I009	I	-	AT5G23210	-	5:7810683-7815039	7814386	7814472	87	-1.17045714253279	6.402916014844e-05	0.0355518505917822	5.7814385.7814473	No	0.162416710212534	6.90488545971814	0.178884191578774	1	-0.0818864857635686	NA	NA	5.66666666666667	13	4	12.3333333333333	142	97.6666666666667
AT5G23540:I003	I	-	AT5G23540	-	5:7937669-7939575	7938270	7938360	91	-1.24628720618865	0.000919836573345638	0.182533012697076	5.7938269.7938361	No	0.0169058163517927	8.55266909751427	0.855381043118825	1	-0.00867031183224969	NA	NA	2.33333333333333	4.66666666666667	1.33333333333333	4.33333333333333	412	339
AT5G23550:I001	I	-	AT5G23550	-	5:7939611-7941628	7939993	7940188	196	-1.81770174154397	0.00048630057678068	0.126696269570286	5.7939992.7940189	No	0.124177839254891	5.08746284125034	0.538569170445939	1	-0.0626053028287665	NA	NA	1	3	0	3.66666666666667	29.3333333333333	38.6666666666667
AT5G23550:I002	I	-	AT5G23550	-	5:7939611-7941628	7940248	7940367	120	-2.19460627802148	0.000480838942492308	0.125691620661942	5.7940247.7940368	No	0.160497618682483	4.97727992349992	0.439663783695702	1	-0.0784755713986161	NA	NA	0.666666666666667	4	0	3.66666666666667	25	38
AT5G23890:I004	I	-	AT5G23890	-	5:8058689-8063201	8060851	8060957	107	-1.84669224691914	0.000172214256880517	0.0697516166587312	5.8060850.8060958	No	0.0316104726125861	6.96578428466209	0.791788858071906	1	-0.00971048687107895	NA	NA	1	2	0	1.66666666666667	119.666666666667	130.333333333333
AT5G24030:I005	I	-	AT5G24030	-	5:8118317-8122784	8121017	8122627	1611	-0.943113345783159	2.42250475933298e-07	0.000435992382427125	5.8121016.8122628	No	0.499145594975326	4.98489310760979	0.016004878627584	1	-0.239521201054981	NA	NA	0	7	1.66666666666667	21	25.6666666666667	37.6666666666667
AT5G24450:I014	I	-	AT5G24450	-	5:8348242-8353303	8352823	8352954	132	-1.15671320187019	0.00097333971848369	0.185531192643828	5.8352822.8352955	No	0.0152108064228074	5.71424551766612	0.931408159199207	1	-0.0116615853658537	NA	NA	2.66666666666667	4.66666666666667	1.33333333333333	3.33333333333333	40.6666666666667	64.3333333333333
AT5G24590:I003	I	-	AT5G24590	-	5:8416662-8418933	8417981	8418072	92	0.884292792675408	0.000637490916392208	0.145835069697134	5.8417980.8418073	No	-0.314314876023806	5.97345821254751	0.0445678085170793	1	0.156651623544663	NA	NA	21	5.33333333333333	29.3333333333333	6.33333333333333	73	52.6666666666667
AT5G24590:I004	I	-	AT5G24590	-	5:8416662-8418933	8418354	8418545	192	0.829883535907935	0.000114446373695799	0.0542618008302452	5.8418353.8418546	No	-0.360193961423805	6.00375213486111	0.0218561412869802	1	0.171073416578908	NA	NA	12.6666666666667	3.66666666666667	36	6.33333333333333	72	56.3333333333333
AT5G24740:I004	I	-	AT5G24740	-	5:8469951-8489703	8471421	8471516	96	-3.53534137057234	0.00024717847546779	0.0867779338795316	5.8471420.8471517	No	0.0793285543160298	4.95419631038687	0.703277225097202	1	-0.0431034482758621	NA	NA	0	2	0	1.33333333333333	25	37
AT5G26740:I008	I	-	AT5G26740	-	5:9291928-9294687	9293956	9294038	83	-1.94892020225674	0.000253544622914114	0.0875059721335774	5.9293955.9294039	No	0.184593375203304	5.90689059560852	0.237362809472405	1	-0.0913140311804009	NA	NA	0	5	0	8.66666666666667	52	68
AT5G26742:E006	E	Alt3ss	AT5G26742	-	5:9284979-9289003	9285616	9285618	3	-0.160240719958944	0.033156643958144	0.796178670675104	5.9285615.9285695	No	0.3582019309106	8.50250034052918	0.000189138175351853	0.106721215442283	NA	-0.0929125386875017	NA	0	0	842	1248.66666666667	378.666666666667	346.666666666667
AT5G26820:I009	I	-	AT5G26820	-	5:9433619-9437105	9436187	9436318	132	-0.985652499049349	0.00105536110000461	0.193230697548113	5.9436186.9436319	No	0.0736609229190606	7.16155182041731	0.516538670189089	1	-0.0383167494388576	NA	NA	3.66666666666667	11.6666666666667	1	6	135.333333333333	151
AT5G26920:I005	I	-	AT5G26920	-	5:9475682-9478751	9477406	9477501	96	1.74836743445447	0.00100595213984887	0.188649656848219	5.9477405.9477502	No	-0.316442944435153	4.87446911791614	0.152499354869977	1	0.166441850917835	NA	NA	7	0.666666666666667	10.6666666666667	0	39.3333333333333	19.3333333333333
AT5G27720:I005	I	-	AT5G27720	-	5:9815556-9817599	9816461	9816887	427	-0.822649910504371	1.77803873761748e-08	4.88427241223521e-05	5.9816460.9816888	No	0.000839283421344178	7.40087943628218	0.993242482839444	1	0.000371891075558073	NA	NA	4.66666666666667	4.33333333333333	0.666666666666667	0.666666666666667	172.333333333333	165.666666666667
AT5G32470:I004	I	-	AT5G32470	-	5:12084899-12088603	12087047	12087566	520	-1.06495166266964	0.000344173034970252	0.104306998200696	5.12087046.12087567	No	0.105470513066807	5.22239242133645	0.566190190995575	1	-0.0537384027651446	NA	NA	1	3.66666666666667	0.333333333333333	2	37.6666666666667	37
AT5G36000:E002	E	-	AT5G36000	AT5G36001	5:14139996-14141892	14140535	14140734	200	1.84096694316636	2.53368204963843e-05	0.0190731443101123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G36000:I001	I	-	AT5G36000	AT5G36001	5:14139996-14141892	14140244	14140534	291	2.42668183935765	0.000223577320680346	0.0810361200391518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G36230:I001	I	-	AT5G36230	-	5:14273384-14277026	14273524	14273944	421	-0.592349148936945	4.54742189673382e-05	0.0278137020769017	5.14273523.14273945	No	0.0162416443720658	9.38118241262445	0.850983066172461	1	-0.00834144083317887	NA	NA	15.6666666666667	26.3333333333333	7	6	690	643.666666666667
AT5G36940:I012	I	-	AT5G36940	-	5:14590166-14594384	14593490	14593599	110	1.59414299877001	0.000406188049064318	0.115847939042699	5.14593489.14593600	No	-0.277864745666182	4.91488338636205	0.184193966577987	1	0.141010757681294	NA	NA	6.66666666666667	1.66666666666667	3	0	24.6666666666667	35.6666666666667
AT5G38410:E004	E	-	AT5G38410	-	5:15377173-15378416	15377911	15378045	135	-0.00118386669517267	0.98495748022217	0.999995054331151	5.15377740.15378136	No	4.26887313898926	2	1.24060417973369e-07	2.54634007890341e-05	NA	-0.00013536913470924	NA	57925.3333333333	69590.6666666667	60254	70915.6666666667	8	0
AT5G38470:I011	I	-	AT5G38470	-	5:15404642-15407711	15407106	15407194	89	-1.0803814190387	0.000489235619963999	0.127038182650652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G38630:I002	I	-	AT5G38630	-	5:15465992-15468185	15466563	15466918	356	-1.24322787932194	0.000881028716726751	0.178230743457827	5.15466562.15466919	No	0.0618691714014988	5.96962635095648	0.680885933831649	1	-0.0299494676718876	NA	NA	0	0.666666666666667	0.333333333333333	2.33333333333333	80	45.3333333333333
AT5G38720:I004	I	-	AT5G38720	-	5:15508244-15510559	15509322	15509630	309	-1.39462657414542	4.7495384223541e-06	0.00550872575284283	5.15509321.15509631	No	0.258894700378242	4.84966572691557	0.216507877207663	1	-0.127567567567568	NA	NA	1.33333333333333	5.33333333333333	1.33333333333333	5	32	25.6666666666667
AT5G40670:I001	I	-	AT5G40670	-	5:16285711-16287793	16286087	16286177	91	-0.771823612584198	0.00100716867746938	0.188649656848219	5.16286086.16286178	No	0.102931191527624	7.21755386440007	0.365451252698372	1	-0.0510971491611619	NA	NA	5.33333333333333	11.6666666666667	4	13.3333333333333	154.666666666667	143
AT5G40890:I004	I	-	AT5G40890	-	5:16381314-16385319	16383838	16383929	92	-0.800113926479241	0.000105562263156454	0.0514916934665871	5.16383837.16383930	No	0.0858138145545695	8.08126150208202	0.383806617693929	1	-0.0433122978590772	NA	NA	9	23	10	26.3333333333333	255	286.666666666667
AT5G40890:I005	I	-	AT5G40890	-	5:16381314-16385319	16384131	16384820	690	-0.875461208492899	6.28995937040717e-07	0.00102591202943644	5.16384130.16384821	No	0.0685176732592137	7.95516553786094	0.495168714946866	1	-0.0345243450913799	NA	NA	4.33333333333333	17.3333333333333	4	12.3333333333333	228.333333333333	268
AT5G41370:I006	I	-	AT5G41370	-	5:16551119-16556003	16552364	16552694	331	-0.564428262921318	0.00061838687048509	0.143659343907544	5.16552363.16552695	No	0.325108650057796	4.04439411935845	0.289677494343982	1	-0.144090587402689	NA	NA	3	5	8	15.3333333333333	17	16
AT5G42050:I001	I	-	AT5G42050	-	5:16815489-16817301	16816342	16816421	80	0.536693235323749	0.000192393111779922	0.0755005540084921	5.16816341.16816422	No	-0.235979856665102	7.98109153744994	0.0186133156133524	1	0.11567282057544	NA	NA	76.3333333333333	20.3333333333333	76	28	281.333333333333	224
AT5G42070:I002	I	-	AT5G42070	-	5:16818984-16820195	16819571	16819913	343	-0.677023028207708	0.000825743320294965	0.170797970077233	5.16819570.16819914	No	0.0348765329438833	8.26131141062875	0.716893798244691	1	-0.0182686223690711	NA	NA	3.66666666666667	10	7	9	341	272.666666666667
AT5G42250:I002	I	-	AT5G42250	-	5:16894009-16897620	16894381	16895212	832	-1.345496825668	5.94090319806014e-09	1.75513336197936e-05	5.16894380.16895213	No	0.0642907864942206	6.52094600785	0.630153276623046	1	-0.0277896017026452	NA	NA	2.66666666666667	5	2.66666666666667	5	97	86.6666666666667
AT5G43270:I001	I	-	AT5G43270	-	5:17360287-17363773	17360826	17360915	90	-2.28068362235004	9.25200745571839e-07	0.00142665832580131	5.17360825.17360916	No	0.259348244454337	5.51832530769087	0.133721048528243	1	-0.127378537621945	NA	NA	0.333333333333333	8.33333333333333	0.666666666666667	11	33.3333333333333	58.3333333333333
AT5G43270:I004	I	-	AT5G43270	-	5:17360287-17363773	17362164	17362817	654	-0.90100628066714	1.37486766505924e-07	0.00027439115258987	5.17362163.17362818	No	0.864542195216135	3.05889368905357	0.036850867429912	1	-0.340740740740741	NA	NA	0.666666666666667	10.3333333333333	4	19.6666666666667	6.66666666666667	10
AT5G44010:I008	I	-	AT5G44010	-	5:17706965-17709199	17708943	17709143	201	0.784411353839516	0.00057173527055607	0.136883389798775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G44020:I001	I	-	AT5G44020	-	5:17712409-17714336	17712864	17713110	247	-0.820648363916119	9.57572448009593e-10	3.94567727202353e-06	5.17712863.17713111	No	0.0344539089458458	11.0536996651385	0.663995993680394	1	-0.0177486570417886	NA	NA	24.6666666666667	69.6666666666667	24	58.6666666666667	2113	2138.33333333333
AT5G44020:I002	I	-	AT5G44020	-	5:17712409-17714336	17713321	17713868	548	-0.776074301559346	2.69815245611847e-14	3.24980010328134e-10	5.17713320.17713869	No	0.0572503500286032	10.7691491077397	0.475204993491549	1	-0.0290280760219073	NA	NA	55.6666666666667	105.666666666667	41.3333333333333	96	1777.33333333333	1713
AT5G44250:E006	E	Alt5ss	AT5G44250	-	5:17823745-17825762	17825291	17825298	8	-2.28955559857017	0.000131174962084574	0.0588517031181678	5.17825216.17825299	No	0.00318757412202328	5.61470984411521	0.98347787440657	0.999998295538406	NA	0	NA	0	0	0	0	50.6666666666667	47.3333333333333
AT5G44280:E007	E	ES	AT5G44280	-	5:17835849-17839254	17837803	17837819	17	3.56847674421181	7.28817030439684e-05	0.0394870040862337	5.17837710.17837889	No	0.00180024376231092	3.8073549220576	0.980863978018765	1	NA	0	NA	0	0	0	0	18	10
AT5G45140:I018	I	-	AT5G45140	-	5:18247228-18258138	18252150	18252228	79	-3.64850585884651	0.000118144201361548	0.0551091152431186	5.18252149.18252229	No	0.0713089861969305	6.03708931873522	0.633613945725337	1	-0.0390804597701149	NA	NA	0	3	0	2.66666666666667	61.6666666666667	69.6666666666667
AT5G45170:I002	I	-	AT5G45170	-	5:18270344-18273187	18270932	18271023	92	-1.27000567954441	0.000994819937509443	0.187672181922038	5.18270931.18271024	No	0.0693206996429989	7.05708919220682	0.551124676261444	1	-0.0331366426442827	NA	NA	2.33333333333333	8	0.333333333333333	4	133	133.333333333333
AT5G45350:E003	E	ES	AT5G45350	-	5:18381837-18383699	18383145	18383283	139	1.05508681846111	0.000691071838878876	0.150706598133448	5.18382877.18383658	No	-0.00449599180630672	5.86624861111117	0.975207328766553	1	NA	0	NA	0	0	0	0	45	71.6666666666667
AT5G45350:I002	I	-	AT5G45350	-	5:18381837-18383699	18382878	18383144	267	1.2308527602876	8.72273520683085e-06	0.00916642386543871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G45550:I001	I	-	AT5G45550	-	5:18462162-18465097	18462307	18463116	810	-0.716317878880389	0.000134508664690046	0.0591607646306257	5.18462306.18463117	No	0.0441377877820912	7.74371242660679	0.66941535999781	1	-0.0213484460939198	NA	NA	2.66666666666667	7.33333333333333	2.66666666666667	4.33333333333333	251.333333333333	177.333333333333
AT5G46110:I002	I	-	AT5G46110	-	5:18697235-18700656	18697891	18697957	67	-0.481573968656653	3.90118279308258e-05	0.0247304979983027	5.18697890.18697958	No	0.133855710502246	6.38082178394093	0.336373310897014	1	-0.0570584823076518	NA	NA	46.3333333333333	61.6666666666667	38.6666666666667	57.6666666666667	79.3333333333333	87.3333333333333
AT5G46110:I005	I	-	AT5G46110	-	5:18697235-18700656	18698589	18698811	223	-0.488081989670887	1.10716444753394e-07	0.000234268516257319	5.18698588.18698812	No	0.0106236285415626	12.3634047308635	0.88995582645528	1	-0.0052785961529252	NA	NA	27.6666666666667	47	62.3333333333333	80	5739.33333333333	4799.33333333333
AT5G46110:I010	I	-	AT5G46110	-	5:18697235-18700656	18699463	18699561	99	-0.46420587146099	1.52223448791846e-07	0.000297937442354731	5.18699462.18699562	No	0.011732993069021	12.4053187746392	0.878538435632567	1	-0.00579913353008467	NA	NA	63	82.6666666666667	43.6666666666667	62	5980.33333333333	4869
AT5G46430:I001	I	-	AT5G46430	-	5:18833267-18834564	18833302	18833414	113	-0.369920861155848	0.000347386040256266	0.105006484164645	5.18833301.18833415	No	0.0866678187860472	7.50647288560245	0.419107549511247	1	-0.0365292883278495	NA	NA	58	60	84	98.3333333333333	188	175.666666666667
AT5G46430:I003	I	-	AT5G46430	-	5:18833267-18834564	18833519	18833999	481	-0.394966969328808	6.47605396441373e-06	0.00694530173762971	5.18833518.18834000	No	0.00579516265486998	11.5407738286739	0.940939494756142	1	-0.00297690444901232	NA	NA	14.6666666666667	23.6666666666667	5.66666666666667	12.6666666666667	3078.66666666667	2880
AT5G46470:I002	I	-	AT5G46470	-	5:18842701-18849741	18844379	18844495	117	0.876180280071834	8.07218301019838e-05	0.0419911742044469	5.18844378.18844496	No	-0.306041798473174	5.17658873172332	0.115198280824123	1	0.147731406261367	NA	NA	16.6666666666667	9.33333333333333	15	6	34.3333333333333	38
AT5G47430:I008	I	-	AT5G47430	-	5:19235631-19241256	19238795	19238893	99	1.15415335000564	0.00109463759527439	0.198147121422507	5.19238794.19238894	No	-0.0282546940119097	6.33687843635333	0.835953655936305	1	0.0127456141840599	NA	NA	1.33333333333333	0.666666666666667	2	1.66666666666667	65.6666666666667	96
AT5G47430:I009	I	-	AT5G47430	-	5:19235631-19241256	19239051	19239146	96	1.34722884720005	0.000584604968411977	0.13869221416512	5.19239050.19239147	No	-0.100134348642467	6.18322182405577	0.48058502599258	1	0.0518245341614907	NA	NA	5.66666666666667	1.66666666666667	4.33333333333333	0.333333333333333	71.6666666666667	73.6666666666667
AT5G47900:I008	I	-	AT5G47900	-	5:19392234-19395135	19393337	19393411	75	-1.24757073952716	0.00050749069917497	0.130480108679996	5.19393336.19393412	No	0.263407751834208	4.61470984411521	0.268805254221611	1	-0.13168034846708	NA	NA	2	10.6666666666667	2.33333333333333	7.66666666666667	19	30
AT5G48030:I007	I	-	AT5G48030	-	5:19466011-19469902	19467760	19467881	122	-3.52862324622342	0.00028578557410267	0.0934196647336574	5.19467759.19467882	No	0.038468293935285	7.11547721741994	0.739154226287019	1	-0.0162866449511401	NA	NA	0	3	0	2	126.333333333333	151
AT5G48220:E003	E	Alt3ss*	AT5G48220	-	5:19549676-19552267	19550132	19550192	61	-0.949309030426328	1.83267207340653e-06	0.00253945097860107	5.19550055.19550376	No	0.00042513407940159	7.78572490608606	0.993878153799231	0.999998295538406	NA	0	NA	0	0	0	0	275.333333333333	166
AT5G48220:E004	E	ES*	AT5G48220	-	5:19549676-19552267	19550193	19550226	34	-0.824089529514056	3.52455948195966e-05	0.0237875861692139	5.19550055.19550376	No	0.148972405948743	7.78572490608606	0.164991044514773	1	NA	-0.0729939191102209	NA	0	0	17.3333333333333	38.3333333333333	275.333333333333	166
AT5G48220:I001	I	-	AT5G48220	-	5:19549676-19552267	19550056	19550131	76	-0.795179168779637	0.000394039634174094	0.113640490876207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G48655:E008	E	IR	AT5G48655	-	5:19731150-19733043	19732517	19732877	361	0.845407649521825	8.76178352012177e-05	0.0445425747336736	5.19732516.19732878	No	-0.141927253247864	6.05166211982249	0.334022056088633	1	0.0658722277391592	NA	NA	8.66666666666667	4.66666666666667	10.6666666666667	4	66.3333333333333	66.3333333333333
AT5G49360:I004	I	-	AT5G49360	-	5:20011879-20016742	20014071	20015383	1313	-0.433972924897683	0.000403239132068435	0.115638791318944	5.20014070.20015384	No	0.197237240880444	8.34799039147356	0.0419411011987115	1	-0.0996108014162761	NA	NA	48	112.666666666667	29.3333333333333	62.3333333333333	318.333333333333	333.333333333333
AT5G49360:I005	I	-	AT5G49360	-	5:20011879-20016742	20015666	20016239	574	-0.573373337181989	0.000207221773786545	0.0778095398506559	5.20015665.20016240	No	0.141655977476781	8.458748362626	0.13931641933132	1	-0.0698328914128904	NA	NA	25	70.3333333333333	28	66.6666666666667	310.666666666667	393
AT5G49810:I004	I	-	AT5G49810	-	5:20239343-20246380	20241367	20241813	447	-0.901650400241497	0.000820362683084757	0.170134527887057	5.20241366.20241814	No	0.0846634799987367	6.75711216727798	0.491690905116553	1	-0.0417963180501628	NA	NA	1.66666666666667	3.33333333333333	1	7.66666666666667	118	98.3333333333333
